customer_id,customer_name,centre_id,centre_name,booking_date,arrival_time,hour_of_day,day_of_week,peak_hour,token_number,tokens_ahead,queue_length,active_counters,crop,quantity_kg,quality_grade,staff_experience_years,estimated_time_min,actual_wait_time_min,processing_time_min,service_start_time,service_end_time,total_time_at_centre_min
FARM101440,Farmer_1440,PC004,Tumakuru Main,2026-01-14,08:44:00,8,2,0,49,45,49,3,Wheat,257.2,A,7,187.0,171.4,10.5,11:35:24,11:45:54,181.9
FARM101754,Farmer_1754,PC004,Tumakuru Main,2026-04-22,16:26:00,16,2,0,36,32,36,3,Cotton,327.0,C,3,173.2,177.4,15.9,19:23:24,19:39:18,193.3
FARM101902,Farmer_1902,PC002,Mandya North,2026-02-15,12:17:00,12,6,1,7,3,8,2,Wheat,316.8,B,5,20.5,21.9,10.4,12:38:54,12:49:18,32.3
FARM101708,Farmer_1708,PC002,Mandya North,2026-02-18,15:13:00,15,2,0,3,0,3,2,Wheat,386.2,B,6,1.0,1.0,11.3,15:14:00,15:25:18,12.3
FARM101881,Farmer_1881,PC005,Bengaluru Rural,2026-01-26,08:25:00,8,0,0,47,43,49,4,Groundnut,402.1,A,2,135.8,128.0,13.4,10:33:00,10:46:24,141.4
FARM101154,Farmer_1154,PC001,Mysuru Central,2026-04-20,15:37:00,15,0,0,39,38,44,3,Groundnut,543.5,C,8,182.0,180.0,15.9,18:37:00,18:52:54,195.9
FARM101662,Farmer_1662,PC001,Mysuru Central,2026-03-10,10:56:00,10,1,1,21,18,19,3,Cotton,521.8,B,9,94.4,93.8,15.6,12:29:48,12:45:24,109.4
FARM101427,Farmer_1427,PC003,Hassan Market,2026-01-14,15:16:00,15,2,0,28,27,28,3,Tur Dal,258.5,A,6,67.5,63.1,8.5,16:19:06,16:27:36,71.6
FARM100385,Farmer_0385,PC001,Mysuru Central,2026-04-16,14:54:00,14,3,0,28,25,30,2,Tur Dal,271.1,B,5,140.1,135.7,11.4,17:09:42,17:21:06,147.1
FARM101759,Farmer_1759,PC005,Bengaluru Rural,2026-01-03,14:19:00,14,5,0,30,25,30,6,Tur Dal,339.6,A,7,40.6,43.9,10.6,15:02:54,15:13:30,54.5
FARM100855,Farmer_0855,PC003,Hassan Market,2026-02-11,11:13:00,11,2,1,28,27,32,5,Wheat,228.9,C,8,55.0,54.5,9.8,12:07:30,12:17:18,64.3
FARM101590,Farmer_1590,PC003,Hassan Market,2026-04-25,08:50:00,8,5,0,10,9,10,4,Sugarcane,609.5,C,2,48.7,53.9,25.3,09:43:54,10:09:12,79.2
FARM100220,Farmer_0220,PC004,Tumakuru Main,2026-03-05,08:02:00,8,3,0,47,44,47,4,Cotton,303.9,A,4,153.8,161.9,13.8,10:43:54,10:57:42,175.7
FARM100642,Farmer_0642,PC005,Bengaluru Rural,2026-01-14,15:42:00,15,2,0,25,21,28,5,Rice,400.9,B,2,48.9,52.4,13.8,16:34:24,16:48:12,66.2
FARM100002,Farmer_0002,PC002,Mandya North,2026-04-04,13:24:00,13,5,1,41,37,40,2,Ragi,185.5,A,6,180.3,164.8,7.8,16:08:48,16:16:36,172.6
FARM100113,Farmer_0113,PC005,Bengaluru Rural,2026-01-26,15:33:00,15,0,0,39,34,40,5,Cotton,188.0,A,10,85.5,78.8,12.4,16:51:48,17:04:12,91.2
FARM100699,Farmer_0699,PC004,Tumakuru Main,2026-04-29,08:29:00,8,2,0,39,34,40,2,Groundnut,153.1,A,7,186.2,175.0,9.7,11:24:00,11:33:42,184.7
FARM101916,Farmer_1916,PC001,Mysuru Central,2026-02-22,15:07:00,15,6,0,8,6,7,4,Wheat,554.6,A,10,13.5,14.1,10.2,15:21:06,15:31:18,24.3
FARM100952,Farmer_0952,PC004,Tumakuru Main,2026-02-21,15:35:00,15,5,0,31,29,33,3,Maize,273.1,B,6,150.1,149.6,14.3,18:04:36,18:18:54,163.9
FARM101649,Farmer_1649,PC002,Mandya North,2026-02-11,11:35:00,11,2,1,27,22,23,2,Maize,417.7,A,10,163.3,164.3,13.5,14:19:18,14:32:48,177.8
FARM101637,Farmer_1637,PC005,Bengaluru Rural,2026-03-23,13:12:00,13,0,1,9,7,8,5,Ragi,295.6,C,2,18.7,20.7,14.3,13:32:42,13:47:00,35.0
FARM101886,Farmer_1886,PC003,Hassan Market,2026-01-05,16:38:00,16,0,0,35,30,36,4,Maize,156.7,A,5,98.0,89.3,11.7,18:07:18,18:19:00,101.0
FARM101411,Farmer_1411,PC001,Mysuru Central,2026-03-01,08:35:00,8,6,0,21,19,26,3,Wheat,423.2,A,1,87.5,94.9,14.5,10:09:54,10:24:24,109.4
FARM101410,Farmer_1410,PC005,Bengaluru Rural,2026-02-20,08:29:00,8,4,0,50,45,50,5,Sugarcane,455.9,A,5,115.8,124.8,16.3,10:33:48,10:50:06,141.1
FARM101534,Farmer_1534,PC004,Tumakuru Main,2026-02-27,15:59:00,15,4,0,12,11,14,2,Rice,286.4,A,6,61.5,60.5,11.1,16:59:30,17:10:36,71.6
FARM101292,Farmer_1292,PC001,Mysuru Central,2026-02-11,15:05:00,15,2,0,23,19,22,2,Groundnut,130.2,A,5,99.4,92.4,9.6,16:37:24,16:47:00,102.0
FARM101809,Farmer_1809,PC004,Tumakuru Main,2026-04-07,15:35:00,15,1,0,20,17,24,4,Sugarcane,278.2,C,5,86.1,79.5,17.1,16:54:30,17:11:36,96.6
FARM100442,Farmer_0442,PC004,Tumakuru Main,2026-01-27,12:51:00,12,1,1,8,7,8,4,Maize,310.3,C,9,32.9,30.3,14.3,13:21:18,13:35:36,44.6
FARM101521,Farmer_1521,PC002,Mandya North,2026-01-22,09:06:00,9,3,0,42,41,44,1,Cotton,338.7,B,6,183.8,180.0,14.1,12:06:00,12:20:06,194.1
FARM101137,Farmer_1137,PC003,Hassan Market,2026-01-30,09:44:00,9,4,0,21,16,21,4,Ragi,364.1,B,3,47.9,53.0,14.3,10:37:00,10:51:18,67.3
FARM101716,Farmer_1716,PC005,Bengaluru Rural,2026-02-06,08:16:00,8,4,0,26,23,27,5,Tur Dal,465.8,B,9,66.7,68.2,17.1,09:24:12,09:41:18,85.3
FARM101257,Farmer_1257,PC004,Tumakuru Main,2026-04-16,09:03:00,9,3,0,46,45,51,3,Sugarcane,324.3,B,3,184.1,180.0,17.8,12:03:00,12:20:48,197.8
FARM101864,Farmer_1864,PC003,Hassan Market,2026-02-21,13:10:00,13,5,1,7,3,4,5,Ragi,161.5,A,10,3.4,3.2,10.0,13:13:12,13:23:12,13.2
FARM101632,Farmer_1632,PC001,Mysuru Central,2026-02-22,15:31:00,15,6,0,8,3,10,3,Cotton,300.2,B,2,17.1,16.8,15.6,15:47:48,16:03:24,32.4
FARM101696,Farmer_1696,PC004,Tumakuru Main,2026-02-04,10:29:00,10,2,1,37,35,42,4,Sugarcane,539.1,A,5,169.0,173.5,17.7,13:22:30,13:40:12,191.2
FARM101398,Farmer_1398,PC005,Bengaluru Rural,2026-01-13,14:07:00,14,1,0,33,31,32,4,Maize,193.0,B,10,58.4,57.3,8.2,15:04:18,15:12:30,65.5
FARM100664,Farmer_0664,PC005,Bengaluru Rural,2026-04-06,16:36:00,16,0,0,22,18,23,5,Ragi,256.9,A,3,25.6,25.9,8.7,17:01:54,17:10:36,34.6
FARM101836,Farmer_1836,PC003,Hassan Market,2026-01-20,11:17:00,11,1,1,27,25,27,3,Rice,358.6,B,10,88.7,88.8,10.4,12:45:48,12:56:12,99.2
FARM101258,Farmer_1258,PC005,Bengaluru Rural,2026-03-24,14:44:00,14,1,0,4,1,7,5,Groundnut,253.5,B,4,3.9,3.9,13.4,14:47:54,15:01:18,17.3
FARM101774,Farmer_1774,PC003,Hassan Market,2026-02-13,12:41:00,12,4,1,26,21,25,5,Cotton,354.6,B,1,84.3,82.6,18.4,14:03:36,14:22:00,101.0
FARM101701,Farmer_1701,PC005,Bengaluru Rural,2026-01-09,08:28:00,8,4,0,39,35,38,5,Groundnut,235.7,A,3,73.9,71.5,11.5,09:39:30,09:51:00,83.0
FARM100318,Farmer_0318,PC002,Mandya North,2026-02-10,09:20:00,9,1,0,9,5,12,3,Ragi,314.0,C,4,18.5,19.2,11.6,09:39:12,09:50:48,30.8
FARM100649,Farmer_0649,PC003,Hassan Market,2026-01-03,08:30:00,8,5,0,29,26,27,4,Cotton,176.9,A,10,53.0,51.9,7.7,09:21:54,09:29:36,59.6
FARM101435,Farmer_1435,PC004,Tumakuru Main,2026-01-16,14:06:00,14,4,0,41,39,42,3,Rice,373.4,A,6,151.9,147.2,10.9,16:33:12,16:44:06,158.1
FARM101480,Farmer_1480,PC002,Mandya North,2026-03-19,16:14:00,16,3,0,18,13,20,1,Tur Dal,440.7,C,8,165.7,180.0,15.0,19:14:00,19:29:00,195.0
FARM100710,Farmer_0710,PC005,Bengaluru Rural,2026-03-26,13:54:00,13,3,1,17,13,18,6,Maize,324.5,C,4,39.5,38.7,14.4,14:32:42,14:47:06,53.1
FARM101383,Farmer_1383,PC005,Bengaluru Rural,2026-01-11,14:06:00,14,6,0,43,40,42,6,Groundnut,427.2,C,10,96.1,95.6,16.8,15:41:36,15:58:24,112.4
FARM101283,Farmer_1283,PC004,Tumakuru Main,2026-01-05,08:10:00,8,0,0,36,35,39,3,Tur Dal,462.5,B,5,145.5,142.3,11.5,10:32:18,10:43:48,153.8
FARM100973,Farmer_0973,PC003,Hassan Market,2026-02-25,08:46:00,8,2,0,16,15,21,4,Groundnut,331.0,A,8,48.6,45.2,13.3,09:31:12,09:44:30,58.5
FARM100628,Farmer_0628,PC003,Hassan Market,2026-02-07,12:23:00,12,5,1,42,41,42,5,Sugarcane,394.3,C,9,143.6,148.9,19.3,14:51:54,15:11:12,168.2
FARM100633,Farmer_0633,PC004,Tumakuru Main,2026-03-16,10:18:00,10,0,1,29,26,33,2,Groundnut,326.3,C,1,188.3,180.0,16.9,13:18:00,13:34:54,196.9
FARM101307,Farmer_1307,PC002,Mandya North,2026-02-02,09:34:00,9,0,0,13,10,13,1,Maize,117.4,C,6,124.3,136.3,12.3,11:50:18,12:02:36,148.6
FARM101401,Farmer_1401,PC004,Tumakuru Main,2026-03-30,16:30:00,16,0,0,27,23,29,3,Ragi,419.6,A,8,99.6,99.2,11.8,18:09:12,18:21:00,111.0
FARM101409,Farmer_1409,PC005,Bengaluru Rural,2026-02-22,08:24:00,8,6,0,32,29,34,6,Groundnut,253.1,C,6,69.3,63.4,15.0,09:27:24,09:42:24,78.4
FARM101249,Farmer_1249,PC001,Mysuru Central,2026-04-20,11:04:00,11,0,1,26,24,30,3,Ragi,436.7,C,7,120.4,116.7,13.5,13:00:42,13:14:12,130.2
FARM101953,Farmer_1953,PC003,Hassan Market,2026-01-31,16:33:00,16,5,0,27,25,26,4,Sugarcane,294.2,C,7,111.1,106.8,17.0,18:19:48,18:36:48,123.8
FARM101255,Farmer_1255,PC005,Bengaluru Rural,2026-02-07,10:18:00,10,5,1,30,26,27,4,Cotton,208.5,C,6,81.0,88.1,13.7,11:46:06,11:59:48,101.8
FARM101497,Farmer_1497,PC005,Bengaluru Rural,2026-04-28,14:06:00,14,1,0,37,34,38,5,Groundnut,355.1,B,10,90.1,84.4,14.4,15:30:24,15:44:48,98.8
FARM101372,Farmer_1372,PC004,Tumakuru Main,2026-04-24,16:57:00,16,4,0,32,29,36,4,Groundnut,304.0,C,5,102.6,111.8,14.3,18:48:48,19:03:06,126.1
FARM101530,Farmer_1530,PC004,Tumakuru Main,2026-04-17,12:13:00,12,4,1,48,44,49,4,Cotton,402.6,B,7,163.4,180.0,18.6,15:13:00,15:31:36,198.6
FARM101664,Farmer_1664,PC005,Bengaluru Rural,2026-03-04,12:51:00,12,2,1,31,26,27,6,Sugarcane,332.6,A,1,61.0,67.1,15.9,13:58:06,14:14:00,83.0
FARM101355,Farmer_1355,PC001,Mysuru Central,2026-02-19,12:01:00,12,3,1,5,0,7,4,Wheat,322.7,A,10,7.7,7.8,7.4,12:08:48,12:16:12,15.2
FARM101926,Farmer_1926,PC005,Bengaluru Rural,2026-04-13,14:32:00,14,0,0,13,9,15,5,Maize,304.2,A,5,19.6,21.4,14.1,14:53:24,15:07:30,35.5
FARM101901,Farmer_1901,PC002,Mandya North,2026-01-04,10:40:00,10,6,1,47,44,48,2,Sugarcane,177.6,C,2,169.8,180.0,16.7,13:40:00,13:56:42,196.7
FARM101644,Farmer_1644,PC001,Mysuru Central,2026-02-09,08:34:00,8,0,0,41,38,39,3,Sugarcane,271.7,C,8,183.2,180.0,18.0,11:34:00,11:52:00,198.0
FARM101849,Farmer_1849,PC005,Bengaluru Rural,2026-01-03,11:02:00,11,5,1,41,38,40,5,Sugarcane,254.1,C,10,126.2,124.2,17.1,13:06:12,13:23:18,141.3
FARM100796,Farmer_0796,PC002,Mandya North,2026-02-26,09:32:00,9,3,0,46,44,50,2,Ragi,40.0,A,1,196.0,180.0,10.3,12:32:00,12:42:18,190.3
FARM100646,Farmer_0646,PC003,Hassan Market,2026-03-12,16:34:00,16,3,0,45,43,46,4,Rice,108.2,A,2,85.5,86.2,8.4,18:00:12,18:08:36,94.6
FARM101013,Farmer_1013,PC004,Tumakuru Main,2026-02-12,14:50:00,14,3,0,42,39,41,4,Groundnut,60.5,A,2,121.1,133.2,13.3,17:03:12,17:16:30,146.5
FARM101840,Farmer_1840,PC004,Tumakuru Main,2026-03-25,08:15:00,8,2,0,20,18,21,3,Cotton,169.3,B,6,75.9,70.2,11.6,09:25:12,09:36:48,81.8
FARM100557,Farmer_0557,PC001,Mysuru Central,2026-03-02,15:18:00,15,0,0,45,40,42,4,Wheat,42.9,B,7,108.0,108.7,10.7,17:06:42,17:17:24,119.4
FARM100682,Farmer_0682,PC004,Tumakuru Main,2026-03-05,16:07:00,16,3,0,14,12,17,3,Rice,154.8,C,8,54.0,52.3,11.6,16:59:18,17:10:54,63.9
FARM100578,Farmer_0578,PC005,Bengaluru Rural,2026-01-13,12:35:00,12,1,1,32,30,34,4,Tur Dal,68.0,A,9,48.1,48.3,6.6,13:23:18,13:29:54,54.9
FARM101110,Farmer_1110,PC002,Mandya North,2026-02-23,16:38:00,16,0,0,16,13,17,2,Cotton,40.0,C,6,82.9,84.1,12.0,18:02:06,18:14:06,96.1
FARM101267,Farmer_1267,PC002,Mandya North,2026-02-11,15:15:00,15,2,0,28,25,32,2,Maize,318.5,B,2,168.0,178.1,12.9,18:13:06,18:26:00,191.0
FARM101723,Farmer_1723,PC002,Mandya North,2026-04-30,11:41:00,11,3,1,49,45,52,1,Cotton,216.1,B,7,182.7,180.0,12.0,14:41:00,14:53:00,192.0
FARM101184,Farmer_1184,PC001,Mysuru Central,2026-01-17,08:33:00,8,5,0,12,10,13,4,Wheat,380.3,A,2,32.8,35.7,12.9,09:08:42,09:21:36,48.6
FARM100525,Farmer_0525,PC005,Bengaluru Rural,2026-02-09,16:52:00,16,0,0,15,14,15,5,Groundnut,174.7,A,6,32.0,31.9,12.3,17:23:54,17:36:12,44.2
FARM101060,Farmer_1060,PC004,Tumakuru Main,2026-04-05,10:41:00,10,6,1,39,35,37,3,Ragi,83.5,B,5,119.7,131.6,10.2,12:52:36,13:02:48,141.8
FARM100541,Farmer_0541,PC001,Mysuru Central,2026-04-10,09:12:00,9,4,0,26,21,22,3,Maize,313.8,B,6,76.5,82.5,12.1,10:34:30,10:46:36,94.6
FARM101195,Farmer_1195,PC002,Mandya North,2026-04-30,08:54:00,8,3,0,35,31,38,2,Rice,333.0,C,8,163.5,180.0,14.0,11:54:00,12:08:00,194.0
FARM101679,Farmer_1679,PC003,Hassan Market,2026-03-13,10:02:00,10,4,1,41,37,44,5,Maize,243.4,C,2,110.4,109.5,15.7,11:51:30,12:07:12,125.2
FARM100749,Farmer_0749,PC002,Mandya North,2026-01-25,09:11:00,9,6,0,32,30,34,2,Rice,335.5,B,4,178.4,180.0,12.6,12:11:00,12:23:36,192.6
FARM101852,Farmer_1852,PC001,Mysuru Central,2026-02-19,12:08:00,12,3,1,5,1,7,2,Sugarcane,240.7,A,8,11.3,11.3,16.1,12:19:18,12:35:24,27.4
FARM101431,Farmer_1431,PC004,Tumakuru Main,2026-01-26,09:31:00,9,0,0,38,36,37,3,Cotton,273.8,A,1,180.5,180.0,14.8,12:31:00,12:45:48,194.8
FARM100485,Farmer_0485,PC003,Hassan Market,2026-01-09,10:53:00,10,4,1,21,20,24,5,Cotton,237.5,B,1,52.8,55.1,13.0,11:48:06,12:01:06,68.1
FARM101758,Farmer_1758,PC005,Bengaluru Rural,2026-01-18,08:22:00,8,6,0,39,38,40,6,Ragi,87.1,C,1,59.0,55.5,10.5,09:17:30,09:28:00,66.0
FARM100096,Farmer_0096,PC001,Mysuru Central,2026-02-24,15:08:00,15,1,0,39,38,41,3,Wheat,258.3,B,2,133.0,129.9,10.2,17:17:54,17:28:06,140.1
FARM101021,Farmer_1021,PC002,Mandya North,2026-03-22,14:36:00,14,6,0,9,4,11,2,Sugarcane,188.7,A,6,40.8,39.7,16.7,15:15:42,15:32:24,56.4
FARM100564,Farmer_0564,PC003,Hassan Market,2026-04-19,13:45:00,13,6,1,11,9,10,4,Maize,368.8,A,5,38.1,38.0,14.1,14:23:00,14:37:06,52.1
FARM101265,Farmer_1265,PC003,Hassan Market,2026-03-19,16:44:00,16,3,0,31,27,29,4,Wheat,273.6,A,9,41.4,43.3,6.9,17:27:18,17:34:12,50.2
FARM100743,Farmer_0743,PC003,Hassan Market,2026-01-17,10:26:00,10,5,1,28,27,34,4,Tur Dal,316.5,B,6,98.1,95.3,14.7,12:01:18,12:16:00,110.0
FARM100864,Farmer_0864,PC005,Bengaluru Rural,2026-03-02,15:38:00,15,0,0,16,15,18,5,Maize,336.4,B,4,25.6,27.4,8.8,16:05:24,16:14:12,36.2
FARM101599,Farmer_1599,PC002,Mandya North,2026-02-07,14:24:00,14,5,0,38,33,34,3,Ragi,288.5,B,1,125.0,121.3,9.8,16:25:18,16:35:06,131.1
FARM101715,Farmer_1715,PC002,Mandya North,2026-03-28,13:43:00,13,5,1,34,29,34,2,Rice,264.2,C,6,171.9,180.0,13.2,16:43:00,16:56:12,193.2
FARM101485,Farmer_1485,PC003,Hassan Market,2026-02-07,08:50:00,8,5,0,40,38,40,3,Cotton,229.0,B,9,149.7,157.1,13.4,11:27:06,11:40:30,170.5
FARM100892,Farmer_0892,PC001,Mysuru Central,2026-03-16,13:32:00,13,0,1,49,45,49,3,Sugarcane,448.0,B,4,170.1,180.0,18.6,16:32:00,16:50:36,198.6
FARM101578,Farmer_1578,PC003,Hassan Market,2026-03-14,14:46:00,14,5,0,22,17,19,4,Ragi,340.7,A,7,37.5,39.1,9.7,15:25:06,15:34:48,48.8
FARM101039,Farmer_1039,PC003,Hassan Market,2026-02-16,12:03:00,12,0,1,16,14,19,5,Rice,399.7,C,10,41.6,40.7,13.3,12:43:42,12:57:00,54.0
FARM100207,Farmer_0207,PC001,Mysuru Central,2026-01-29,11:09:00,11,3,1,31,26,29,2,Rice,289.3,A,2,166.0,170.8,12.3,13:59:48,14:12:06,183.1
FARM100393,Farmer_0393,PC003,Hassan Market,2026-03-02,09:05:00,9,0,0,2,0,2,4,Ragi,299.9,C,2,1.0,1.0,14.4,09:06:00,09:20:24,15.4
FARM100795,Farmer_0795,PC002,Mandya North,2026-04-01,12:39:00,12,2,1,30,28,30,2,Rice,330.7,A,7,123.2,123.2,7.7,14:42:12,14:49:54,130.9
FARM100871,Farmer_0871,PC001,Mysuru Central,2026-01-27,10:06:00,10,1,1,34,29,30,3,Cotton,341.5,C,4,165.9,159.1,16.0,12:45:06,13:01:06,175.1
FARM100398,Farmer_0398,PC002,Mandya North,2026-04-27,14:02:00,14,0,0,11,9,16,2,Wheat,473.6,C,5,65.5,59.7,12.8,15:01:42,15:14:30,72.5
FARM100767,Farmer_0767,PC005,Bengaluru Rural,2026-04-13,11:35:00,11,0,1,4,1,2,4,Cotton,239.5,B,9,2.9,3.2,13.3,11:38:12,11:51:30,16.5
FARM101842,Farmer_1842,PC003,Hassan Market,2026-02-07,09:03:00,9,5,0,23,19,26,5,Groundnut,359.2,C,8,66.6,61.1,15.1,10:04:06,10:19:12,76.2
FARM101242,Farmer_1242,PC005,Bengaluru Rural,2026-04-18,11:50:00,11,5,1,47,42,46,5,Rice,363.9,B,5,95.7,97.2,12.5,13:27:12,13:39:42,109.7
FARM101029,Farmer_1029,PC004,Tumakuru Main,2026-01-31,16:22:00,16,5,0,40,37,44,4,Cotton,397.3,A,4,136.5,139.1,14.6,18:41:06,18:55:42,153.7
FARM101793,Farmer_1793,PC005,Bengaluru Rural,2026-03-14,11:19:00,11,5,1,32,31,38,6,Maize,87.1,B,5,40.1,36.6,6.5,11:55:36,12:02:06,43.1
FARM100643,Farmer_0643,PC002,Mandya North,2026-03-13,16:55:00,16,4,0,43,42,43,3,Cotton,173.8,B,7,195.0,180.0,12.8,19:55:00,20:07:48,192.8
FARM101892,Farmer_1892,PC005,Bengaluru Rural,2026-02-13,09:49:00,9,4,0,13,8,9,5,Groundnut,267.2,A,3,21.4,20.8,15.2,10:09:48,10:25:00,36.0
FARM100613,Farmer_0613,PC005,Bengaluru Rural,2026-01-25,16:37:00,16,6,0,34,33,37,5,Wheat,349.3,C,2,80.3,77.6,13.8,17:54:36,18:08:24,91.4
FARM101763,Farmer_1763,PC005,Bengaluru Rural,2026-03-23,10:23:00,10,0,1,47,42,43,4,Wheat,185.6,A,2,107.6,105.3,10.0,12:08:18,12:18:18,115.3
FARM100961,Farmer_0961,PC001,Mysuru Central,2026-02-13,08:23:00,8,4,0,37,33,38,3,Sugarcane,356.6,A,3,181.8,180.0,17.7,11:23:00,11:40:42,197.7
FARM101571,Farmer_1571,PC001,Mysuru Central,2026-03-18,12:08:00,12,2,1,28,23,27,3,Rice,313.2,B,3,85.7,87.3,11.0,13:35:18,13:46:18,98.3
FARM100726,Farmer_0726,PC003,Hassan Market,2026-01-14,11:21:00,11,2,1,23,20,24,3,Sugarcane,218.5,A,6,81.7,87.5,13.7,12:48:30,13:02:12,101.2
FARM100684,Farmer_0684,PC002,Mandya North,2026-04-06,16:23:00,16,0,0,31,30,31,2,Tur Dal,152.7,B,7,176.8,180.0,11.9,19:23:00,19:34:54,191.9
FARM100099,Farmer_0099,PC001,Mysuru Central,2026-02-20,09:03:00,9,4,0,21,16,22,3,Groundnut,357.1,B,7,72.1,72.2,12.7,10:15:12,10:27:54,84.9
FARM100805,Farmer_0805,PC005,Bengaluru Rural,2026-03-10,11:00:00,11,1,1,38,36,43,5,Cotton,219.6,C,6,87.1,93.2,14.2,12:33:12,12:47:24,107.4
FARM101752,Farmer_1752,PC002,Mandya North,2026-03-11,09:09:00,9,2,0,42,38,44,1,Rice,226.9,C,7,190.6,180.0,12.3,12:09:00,12:21:18,192.3
FARM101598,Farmer_1598,PC002,Mandya North,2026-01-05,08:35:00,8,0,0,30,29,34,2,Tur Dal,222.5,A,4,189.1,180.0,11.9,11:35:00,11:46:54,191.9
FARM100407,Farmer_0407,PC003,Hassan Market,2026-04-28,16:26:00,16,1,0,37,35,37,4,Tur Dal,260.2,B,9,119.8,110.9,13.5,18:16:54,18:30:24,124.4
FARM100503,Farmer_0503,PC005,Bengaluru Rural,2026-03-03,15:04:00,15,1,0,33,29,33,5,Cotton,322.1,C,7,90.4,84.6,16.8,16:28:36,16:45:24,101.4
FARM101072,Farmer_1072,PC002,Mandya North,2026-03-07,11:53:00,11,5,1,7,4,8,2,Cotton,150.5,A,8,24.6,26.1,10.7,12:19:06,12:29:48,36.8
FARM101057,Farmer_1057,PC001,Mysuru Central,2026-03-28,13:03:00,13,5,1,28,23,28,3,Ragi,286.9,A,4,118.5,109.4,12.9,14:52:24,15:05:18,122.3
FARM100930,Farmer_0930,PC003,Hassan Market,2026-01-06,10:14:00,10,1,1,14,12,19,5,Sugarcane,359.7,C,7,45.6,48.7,19.6,11:02:42,11:22:18,68.3
FARM100780,Farmer_0780,PC005,Bengaluru Rural,2026-01-27,13:05:00,13,1,1,20,18,22,5,Sugarcane,333.5,B,4,79.0,75.1,19.7,14:20:06,14:39:48,94.8
FARM100201,Farmer_0201,PC002,Mandya North,2026-02-16,08:10:00,8,0,0,39,35,36,2,Wheat,346.9,A,2,139.1,151.8,8.2,10:41:48,10:50:00,160.0
FARM100135,Farmer_0135,PC005,Bengaluru Rural,2026-02-14,16:14:00,16,5,0,28,24,30,5,Rice,424.3,C,7,51.4,48.6,11.1,17:02:36,17:13:42,59.7
FARM101052,Farmer_1052,PC004,Tumakuru Main,2026-02-28,08:06:00,8,5,0,22,21,28,4,Tur Dal,304.9,A,7,61.1,63.2,11.5,09:09:12,09:20:42,74.7
FARM100041,Farmer_0041,PC003,Hassan Market,2026-03-11,12:41:00,12,2,1,14,11,18,4,Ragi,322.2,C,5,37.7,39.2,13.5,13:20:12,13:33:42,52.7
FARM101018,Farmer_1018,PC002,Mandya North,2026-01-25,12:26:00,12,6,1,19,15,16,3,Sugarcane,189.8,B,1,88.1,87.6,15.8,13:53:36,14:09:24,103.4
FARM100231,Farmer_0231,PC004,Tumakuru Main,2026-01-28,10:50:00,10,2,1,34,31,34,3,Tur Dal,409.7,B,2,147.7,144.4,13.0,13:14:24,13:27:24,157.4
FARM101514,Farmer_1514,PC003,Hassan Market,2026-04-06,13:36:00,13,0,1,20,19,25,4,Groundnut,300.3,C,10,64.9,69.3,13.8,14:45:18,14:59:06,83.1
FARM101797,Farmer_1797,PC002,Mandya North,2026-01-08,13:59:00,13,3,1,48,43,46,3,Sugarcane,464.7,C,8,194.7,180.0,19.1,16:59:00,17:18:06,199.1
FARM100379,Farmer_0379,PC001,Mysuru Central,2026-01-20,16:35:00,16,1,0,14,9,11,2,Ragi,323.3,C,8,61.9,57.9,13.5,17:32:54,17:46:24,71.4
FARM100289,Farmer_0289,PC001,Mysuru Central,2026-04-24,12:16:00,12,4,1,33,31,33,2,Rice,460.9,A,2,191.6,180.0,12.7,15:16:00,15:28:42,192.7
FARM100419,Farmer_0419,PC001,Mysuru Central,2026-04-16,11:25:00,11,3,1,31,29,30,3,Sugarcane,244.6,B,1,177.2,169.4,17.0,14:14:24,14:31:24,186.4
FARM101699,Farmer_1699,PC005,Bengaluru Rural,2026-02-27,16:27:00,16,4,0,23,21,25,5,Sugarcane,364.7,A,6,47.0,49.8,14.7,17:16:48,17:31:30,64.5
FARM100392,Farmer_0392,PC003,Hassan Market,2026-04-22,15:24:00,15,2,0,37,33,38,3,Cotton,123.6,C,7,114.8,115.2,11.8,17:19:12,17:31:00,127.0
FARM100593,Farmer_0593,PC003,Hassan Market,2026-03-27,12:24:00,12,4,1,17,15,18,3,Rice,370.1,B,2,70.4,73.0,15.0,13:37:00,13:52:00,88.0
FARM101523,Farmer_1523,PC001,Mysuru Central,2026-03-27,13:24:00,13,4,1,41,38,43,4,Rice,227.7,C,9,98.5,106.0,10.3,15:10:00,15:20:18,116.3
FARM101163,Farmer_1163,PC001,Mysuru Central,2026-02-19,13:37:00,13,3,1,10,7,9,3,Maize,121.2,B,9,35.0,35.0,9.8,14:12:00,14:21:48,44.8
FARM101087,Farmer_1087,PC005,Bengaluru Rural,2026-02-25,08:40:00,8,2,0,36,32,33,6,Tur Dal,470.4,B,8,62.4,67.0,14.5,09:47:00,10:01:30,81.5
FARM101496,Farmer_1496,PC005,Bengaluru Rural,2026-04-07,09:44:00,9,1,0,13,8,9,6,Tur Dal,269.8,B,9,21.8,20.9,12.5,10:04:54,10:17:24,33.4
FARM100648,Farmer_0648,PC002,Mandya North,2026-02-17,10:50:00,10,1,1,4,0,4,2,Wheat,315.6,A,10,12.7,12.3,8.0,11:02:18,11:10:18,20.3
